timestamp,temp_c,power_w,util_gpu_%,util_mem_%,fan_speed_%,clock_graphics_mhz,clock_mem_mhz
2025-10-27 01:38:27.192957,76.8,123.43,83,72,55,1548,5843
2025-10-27 01:38:28.193775,67.8,90.84,56,49,41,1139,5540
2025-10-27 01:38:29.194802,83.1,138.63,98,73,64,1778,6012
2025-10-27 01:38:30.215339,82.4,129.77,92,72,63,1679,5908
2025-10-27 01:38:31.225073,69.8,96.74,63,44,44,1254,5632
2025-10-27 01:38:32.226489,63.4,72.63,42,34,35,922,5447
2025-10-27 01:38:33.227396,69.9,86.05,59,45,44,1183,5578
2025-10-27 01:38:34.228079,63.2,62.54,39,29,34,881,5399
2025-10-27 01:38:35.229148,68.1,91.14,58,48,42,1162,5629
2025-10-27 01:38:36.229766,76.1,111.16,77,74,54,1455,5768
2025-10-27 01:38:37.230529,82.3,122.04,88,64,63,1623,5848
2025-10-27 01:38:38.231370,80.1,115.13,82,79,60,1523,5829
2025-10-27 01:38:39.232405,56.8,55.11,26,21,25,692,5221
2025-10-27 01:38:40.233015,57.4,58.85,31,28,26,769,5278
2025-10-27 01:38:41.233866,53.8,46.58,21,14,20,605,5206
2025-10-27 01:38:42.234744,78.1,121.79,84,61,57,1566,5851
2025-10-27 01:38:43.235683,54.0,49.34,23,19,21,637,5238
2025-10-27 01:38:44.236623,76.5,113.45,77,61,54,1459,5814
2025-10-27 01:38:45.237479,67.3,90.04,58,55,40,1172,5615
2025-10-27 01:38:46.238216,60.0,59.81,33,32,29,785,5324
2025-10-27 01:38:47.238937,61.9,70.71,40,36,32,900,5393
2025-10-27 01:38:48.239689,62.7,62.69,39,31,34,894,5425
2025-10-27 01:38:49.240880,53.4,46.09,24,22,20,655,5260
2025-10-27 01:38:50.241713,58.7,60.6,30,23,28,742,5320
2025-10-27 01:38:51.242595,51.8,46.05,18,16,17,574,5180
2025-10-27 01:38:52.243178,70.1,91.24,63,60,45,1251,5605
2025-10-27 01:38:53.243671,69.4,92.89,59,55,44,1176,5561
2025-10-27 01:38:54.244200,49.5,38.63,13,11,14,491,5094
2025-10-27 01:38:55.244489,66.6,86.83,58,50,39,1169,5613
2025-10-27 01:38:56.245331,49.4,40.61,17,15,14,551,5214
2025-10-27 01:38:57.246040,86.2,140.63,98,96,69,1760,6008
2025-10-27 01:38:58.246928,82.1,127.74,88,73,63,1615,5908
2025-10-27 01:38:59.247816,52.5,34.51,16,15,18,537,5117
2025-10-27 01:39:00.248826,78.1,121.48,85,84,57,1567,5806
2025-10-27 01:39:01.249778,82.6,136.08,98,77,63,1763,6007
2025-10-27 01:39:02.250532,67.1,78.33,52,41,40,1087,5511
2025-10-27 01:39:03.251693,67.2,91.61,60,54,40,1198,5584
2025-10-27 01:39:04.252582,60.3,60.68,37,34,30,854,5347
2025-10-27 01:39:05.253506,50.0,41.1,14,11,14,502,5176
2025-10-27 01:39:06.254300,81.2,127.25,90,78,61,1640,5920
2025-10-27 01:39:07.254680,63.8,74.62,45,39,35,981,5476
2025-10-27 01:39:08.255509,60.8,72.45,46,42,31,991,5469
2025-10-27 01:39:09.257160,53.4,46.42,25,20,20,679,5205
2025-10-27 01:39:10.258239,73.6,108.99,70,56,50,1342,5718
2025-10-27 01:39:11.259423,48.9,32.34,14,13,13,519,5161
2025-10-27 01:39:12.260303,61.8,61.74,38,36,32,868,5357
2025-10-27 01:39:13.260884,83.5,125.49,90,87,65,1645,5924
2025-10-27 01:39:14.261954,51.8,41.46,20,16,17,601,5207
2025-10-27 01:39:15.262571,76.6,117.67,83,63,54,1545,5782
2025-10-27 01:39:16.263865,49.2,39.46,16,11,13,547,5173
2025-10-27 01:39:17.265106,65.6,78.77,53,39,38,1091,5556
2025-10-27 01:39:18.265852,64.6,82.19,50,49,36,1041,5450
2025-10-27 01:39:19.266983,49.5,38.2,15,10,14,515,5137
2025-10-27 01:39:20.267648,82.4,124.1,90,78,63,1644,5871
2025-10-27 01:39:21.268329,51.4,43.74,17,14,17,564,5127
2025-10-27 01:39:22.269663,57.3,61.63,32,25,25,787,5317
2025-10-27 01:39:23.270764,52.6,42.13,18,13,18,561,5142
2025-10-27 01:39:24.271387,55.3,54.14,31,26,22,764,5347
2025-10-27 01:39:25.272339,52.0,50.66,22,18,18,636,5218
2025-10-27 01:39:26.273215,82.3,131.66,96,78,63,1733,5925
2025-10-27 01:39:27.274311,81.6,126.27,92,90,62,1685,5892
2025-10-27 01:39:28.275116,61.8,68.43,42,31,32,925,5450
2025-10-27 01:39:29.275884,76.2,121.22,82,61,54,1536,5773
2025-10-27 01:39:30.276833,80.5,126.2,87,63,60,1598,5821
2025-10-27 01:39:31.277756,69.6,96.88,63,58,44,1248,5584
2025-10-27 01:39:32.278955,80.6,128.71,91,77,60,1657,5959
2025-10-27 01:39:33.279586,82.5,131.68,93,70,63,1686,5940
2025-10-27 01:39:34.280341,52.7,49.14,21,16,19,620,5184
2025-10-27 01:39:35.281506,76.7,124.11,84,66,55,1566,5821
2025-10-27 01:39:36.282314,61.5,75.24,46,41,32,993,5502
2025-10-27 01:39:37.283382,55.8,52.95,28,20,23,724,5234
2025-10-27 01:39:38.284226,62.5,71.78,42,38,33,930,5381
2025-10-27 01:39:39.284710,60.4,64.05,40,28,30,891,5412
2025-10-27 01:39:40.286081,67.7,88.6,60,45,41,1200,5575
2025-10-27 01:39:41.287238,75.4,114.2,80,56,53,1508,5824
2025-10-27 01:39:42.288159,52.8,37.87,17,16,19,560,5165
2025-10-27 01:39:43.289033,58.4,69.32,38,32,27,876,5412
2025-10-27 01:39:44.289759,81.8,133.75,96,89,62,1743,5946
2025-10-27 01:39:45.291121,51.2,43.87,16,13,16,541,5166
2025-10-27 01:39:46.291915,76.5,123.13,84,63,54,1550,5851
2025-10-27 01:39:47.292917,53.8,36.56,16,11,20,544,5192
2025-10-27 01:39:48.293878,77.0,112.4,81,79,55,1510,5788
2025-10-27 01:39:49.294998,85.9,139.06,98,88,68,1778,6014
2025-10-27 01:39:50.295922,74.7,116.65,80,62,52,1504,5823
2025-10-27 01:39:51.296681,83.8,138.72,98,95,65,1760,5965
2025-10-27 01:39:52.297569,75.6,106.33,74,59,53,1408,5774
2025-10-27 01:39:53.298251,76.0,117.43,80,56,54,1504,5833
2025-10-27 01:39:54.299552,77.9,116.86,83,79,56,1545,5852
2025-10-27 01:39:55.300456,81.3,124.11,87,76,61,1604,5869
2025-10-27 01:39:56.301149,58.8,63.59,38,31,28,863,5404
2025-10-27 01:39:57.302495,84.1,129.0,92,89,66,1670,5935
2025-10-27 01:39:58.303335,64.9,76.66,46,38,37,995,5437
2025-10-27 01:39:59.304082,78.9,129.13,87,80,58,1595,5872
2025-10-27 01:40:00.304765,70.6,95.87,61,59,45,1223,5607
2025-10-27 01:40:01.305294,71.4,95.97,64,56,47,1254,5683
2025-10-27 01:40:02.306695,76.4,108.44,72,56,54,1375,5691
2025-10-27 01:40:03.308159,63.6,86.91,52,48,35,1079,5531
2025-10-27 01:40:04.308774,60.1,64.14,35,33,30,834,5391
2025-10-27 01:40:05.309952,61.3,69.82,41,33,31,923,5459
2025-10-27 01:40:06.310725,64.2,85.65,51,41,36,1057,5551
2025-10-27 01:40:07.311803,74.4,114.22,79,71,51,1475,5768
2025-10-27 01:40:08.312753,51.9,41.76,14,10,17,518,5134
2025-10-27 01:40:09.313618,74.3,112.57,78,66,51,1462,5738
2025-10-27 01:40:10.314428,80.4,126.26,85,79,60,1568,5869
2025-10-27 01:40:11.315128,75.6,112.15,79,66,53,1490,5776
2025-10-27 01:40:12.315804,49.8,41.73,14,10,14,517,5118
2025-10-27 01:40:13.316291,78.8,119.7,81,80,58,1513,5798
2025-10-27 01:40:14.317181,64.8,77.06,51,40,37,1061,5533
2025-10-27 01:40:15.317950,64.9,80.53,50,38,37,1057,5518
2025-10-27 01:40:16.318799,63.7,74.85,44,37,35,952,5395
2025-10-27 01:40:17.319757,57.2,58.12,30,22,25,740,5264
2025-10-27 01:40:18.321084,82.3,129.55,89,86,63,1625,5868
2025-10-27 01:40:19.322581,75.0,104.26,71,50,52,1366,5669
2025-10-27 01:40:20.323833,55.0,49.35,26,21,22,683,5280
2025-10-27 01:40:21.324565,73.9,103.18,72,64,50,1387,5677
2025-10-27 01:40:22.325301,77.9,122.22,82,64,56,1528,5791
2025-10-27 01:40:23.326056,78.2,119.06,79,63,57,1488,5814
2025-10-27 01:40:24.326967,74.5,107.15,70,56,51,1350,5719
2025-10-27 01:40:25.327697,83.7,134.25,97,72,65,1756,6006
2025-10-27 01:40:26.328878,55.8,52.13,25,19,23,670,5272
2025-10-27 01:40:27.330045,53.3,56.07,26,21,19,693,5220
2025-10-27 01:40:28.330918,70.1,93.18,59,48,45,1175,5579
2025-10-27 01:40:29.331694,79.8,125.35,85,83,59,1578,5804
2025-10-27 01:40:30.332446,70.8,98.96,63,62,46,1248,5589
2025-10-27 01:40:31.333733,73.5,109.73,72,52,50,1371,5756
2025-10-27 01:40:32.334509,51.0,34.8,15,14,16,524,5143
2025-10-27 01:40:33.335418,70.0,101.52,66,65,44,1292,5663
2025-10-27 01:40:34.336566,57.7,52.03,30,24,26,757,5268
2025-10-27 01:40:35.337611,72.3,102.93,71,50,48,1363,5668
2025-10-27 01:40:36.338692,79.0,120.74,80,71,58,1496,5816
2025-10-27 01:40:37.339578,68.9,100.01,65,53,43,1266,5613
2025-10-27 01:40:38.340380,64.1,77.26,51,39,36,1061,5479
2025-10-27 01:40:39.341323,80.9,122.99,89,76,61,1642,5913
2025-10-27 01:40:40.342270,60.4,64.56,39,32,30,892,5364
2025-10-27 01:40:41.342945,76.4,110.48,75,74,54,1422,5761
2025-10-27 01:40:42.343856,69.0,93.41,63,49,43,1239,5616
2025-10-27 01:40:43.345008,80.4,125.35,87,66,60,1598,5895
2025-10-27 01:40:44.345877,76.2,107.82,77,64,54,1460,5772
2025-10-27 01:40:45.347146,81.5,131.85,92,84,62,1675,5925
2025-10-27 01:40:46.348067,60.6,67.79,42,37,30,927,5375
2025-10-27 01:40:47.349107,59.6,59.29,35,26,29,831,5304
2025-10-27 01:40:48.349668,58.5,65.98,39,30,27,877,5425
2025-10-27 01:40:49.350867,77.7,110.84,79,57,56,1475,5768
2025-10-27 01:40:50.352254,55.5,49.37,27,19,23,705,5289
2025-10-27 01:40:51.353039,68.7,96.78,61,48,43,1208,5578
2025-10-27 01:40:52.354005,75.8,108.83,73,53,53,1392,5779
2025-10-27 01:40:53.355025,79.0,118.85,82,62,58,1534,5782
2025-10-27 01:40:54.355894,52.3,43.52,20,14,18,599,5186
2025-10-27 01:40:55.357118,57.8,56.6,30,22,26,757,5336
2025-10-27 01:40:56.358320,59.1,61.06,32,22,28,776,5367
2025-10-27 01:40:57.359386,59.1,53.85,32,25,28,770,5351
2025-10-27 01:40:58.360627,55.0,55.39,31,27,22,767,5317
2025-10-27 01:40:59.361409,68.4,91.63,62,45,42,1232,5585
2025-10-27 01:41:00.362571,71.7,99.7,64,55,47,1259,5647
2025-10-27 01:41:01.363582,68.6,98.03,62,49,42,1221,5598
2025-10-27 01:41:02.364250,52.2,45.55,21,19,18,606,5246
2025-10-27 01:41:03.365213,74.2,111.32,73,66,51,1387,5777
2025-10-27 01:41:04.366141,74.5,110.23,78,66,51,1473,5785
2025-10-27 01:41:05.366915,62.7,66.46,41,29,34,919,5429
2025-10-27 01:41:06.367691,56.4,51.22,27,23,24,711,5285
2025-10-27 01:41:07.368568,52.2,41.55,19,14,18,587,5208
2025-10-27 01:41:08.369648,66.1,78.04,50,37,39,1047,5499
2025-10-27 01:41:09.370432,73.4,105.34,70,63,50,1351,5711
2025-10-27 01:41:10.371187,54.0,42.64,20,15,20,608,5183
2025-10-27 01:41:11.372411,77.6,113.23,81,58,56,1508,5846
2025-10-27 01:41:12.373581,72.2,95.92,67,52,48,1306,5661
2025-10-27 01:41:13.374289,59.4,69.66,38,36,29,874,5378
2025-10-27 01:41:14.375402,86.3,141.27,99,86,69,1784,5990
2025-10-27 01:41:15.376605,79.4,126.74,93,86,59,1687,5910
2025-10-27 01:41:16.377680,60.1,61.75,32,26,30,776,5299
2025-10-27 01:41:17.378461,75.7,111.41,74,70,53,1414,5758
2025-10-27 01:41:18.379431,57.1,62.09,34,25,25,801,5342
2025-10-27 01:41:19.380603,52.7,37.6,18,16,19,568,5226
2025-10-27 01:41:20.381626,60.3,65.23,38,27,30,877,5386
2025-10-27 01:41:21.382334,75.4,113.45,75,52,53,1433,5770
2025-10-27 01:41:22.383148,84.6,139.05,98,79,66,1778,6020
2025-10-27 01:41:23.384308,73.5,107.08,76,59,50,1433,5763
2025-10-27 01:41:24.385324,69.2,90.79,58,54,43,1169,5564
2025-10-27 01:41:25.386295,70.1,96.91,68,53,45,1317,5683
2025-10-27 01:41:26.387297,53.9,49.8,27,22,20,695,5261
2025-10-27 01:41:27.388645,56.7,57.13,31,29,25,755,5297
2025-10-27 01:41:28.389662,62.0,65.44,41,34,33,906,5427
2025-10-27 01:41:29.390512,55.2,57.89,32,29,22,786,5351
2025-10-27 01:41:30.392090,50.5,32.32,10,9,15,455,5062
2025-10-27 01:41:31.393298,55.1,45.72,22,17,22,632,5178
2025-10-27 01:41:32.394250,59.0,54.94,30,21,28,758,5338
2025-10-27 01:41:33.394921,78.9,124.47,86,83,58,1586,5831
2025-10-27 01:41:34.396014,54.0,50.55,29,28,21,737,5288
2025-10-27 01:41:35.397061,67.4,87.24,53,45,41,1103,5557
2025-10-27 01:41:36.398002,66.1,89.93,55,47,39,1116,5577
2025-10-27 01:41:37.398563,53.6,45.77,20,15,20,592,5241
2025-10-27 01:41:38.399496,59.7,67.27,37,27,29,856,5365
2025-10-27 01:41:39.400279,84.2,135.4,95,85,66,1718,5903
2025-10-27 01:41:40.401150,52.3,44.75,17,14,18,546,5121
2025-10-27 01:41:41.401852,73.4,107.36,74,66,50,1409,5786
2025-10-27 01:41:42.402702,57.5,63.23,32,26,26,782,5291
2025-10-27 01:41:43.403421,68.2,87.67,59,47,42,1187,5582
2025-10-27 01:41:44.404243,62.6,74.7,48,39,33,1022,5525
2025-10-27 01:41:45.405294,54.5,40.01,18,14,21,579,5226
2025-10-27 01:41:46.405993,63.1,70.39,41,40,34,906,5385
2025-10-27 01:41:47.406898,76.0,121.39,84,81,53,1561,5809
2025-10-27 01:41:48.407953,82.5,128.96,88,71,63,1616,5906
2025-10-27 01:41:49.408835,72.7,101.27,69,68,48,1344,5671
2025-10-27 01:41:50.410099,83.0,131.47,93,75,64,1703,5898
2025-10-27 01:41:51.411352,52.4,37.53,18,14,18,562,5192
2025-10-27 01:41:52.412310,82.0,121.72,88,66,63,1617,5844
2025-10-27 01:41:53.413242,78.2,125.17,89,66,57,1638,5910
2025-10-27 01:41:54.414069,68.7,91.7,60,50,43,1208,5649
2025-10-27 01:41:55.414936,55.4,61.04,31,23,23,760,5290
2025-10-27 01:41:56.415834,47.4,34.19,10,7,11,441,5078
2025-10-27 01:41:57.416867,74.3,109.52,76,69,51,1434,5719
2025-10-27 01:41:58.417831,51.5,45.82,20,14,17,604,5229
2025-10-27 01:41:59.418468,61.7,66.04,42,34,32,934,5395
2025-10-27 01:42:00.418990,69.8,93.58,60,56,44,1207,5565
2025-10-27 01:42:01.419559,52.5,33.89,15,14,18,530,5101
2025-10-27 01:42:02.420311,81.9,128.58,90,80,62,1643,5900
2025-10-27 01:42:03.421817,66.2,85.94,55,42,39,1124,5571
2025-10-27 01:42:04.422784,71.6,105.1,67,66,47,1314,5710
2025-10-27 01:42:05.423407,63.1,79.8,47,35,34,1012,5505
2025-10-27 01:42:06.424600,68.1,86.14,55,41,42,1123,5548
2025-10-27 01:42:07.425650,65.2,86.79,52,45,37,1071,5482
2025-10-27 01:42:08.426896,52.0,37.92,14,13,18,506,5113
2025-10-27 01:42:09.427774,79.5,130.75,91,81,59,1668,5883
2025-10-27 01:42:10.429022,72.1,97.26,66,65,48,1296,5625
2025-10-27 01:42:11.430158,56.9,59.23,30,22,25,753,5289
2025-10-27 01:42:12.431006,59.8,68.91,43,37,29,951,5456
2025-10-27 01:42:13.432180,72.0,104.35,70,50,48,1359,5651
2025-10-27 01:42:14.432892,75.3,110.47,75,65,52,1430,5717
2025-10-27 01:42:15.433751,65.4,85.64,53,37,38,1101,5543
2025-10-27 01:42:16.434570,80.5,136.64,95,73,60,1717,5977
2025-10-27 01:42:17.435350,48.8,42.02,16,12,13,533,5166
2025-10-27 01:42:18.436147,66.4,75.88,47,37,39,1009,5509
2025-10-27 01:42:19.437335,69.0,90.94,63,51,43,1238,5588
2025-10-27 01:42:20.438495,77.4,119.5,87,73,56,1603,5843
2025-10-27 01:42:21.439090,71.0,96.62,62,61,46,1224,5664
2025-10-27 01:42:22.439910,55.6,51.5,26,22,23,690,5263
2025-10-27 01:42:23.440896,81.7,139.45,96,86,62,1749,5994
2025-10-27 01:42:24.442082,65.4,86.73,54,48,38,1115,5555
2025-10-27 01:42:25.443053,69.0,97.79,64,61,43,1264,5606
2025-10-27 01:42:26.443968,50.7,33.8,10,7,16,453,5125
2025-10-27 01:42:27.445107,68.6,100.65,65,63,42,1265,5629
2025-10-27 01:42:28.446034,74.0,104.61,71,67,50,1367,5745
2025-10-27 01:42:29.446958,56.7,54.68,30,28,25,753,5267
2025-10-27 01:42:30.448027,59.5,74.68,42,32,29,926,5411
2025-10-27 01:42:31.448733,84.9,143.31,99,83,67,1791,5986
2025-10-27 01:42:32.449813,84.4,139.1,100,95,66,1796,6033
2025-10-27 01:42:33.451202,72.4,100.75,69,64,48,1327,5685
2025-10-27 01:42:34.452073,85.6,138.85,99,83,68,1780,5975
2025-10-27 01:42:35.453040,64.2,80.93,50,42,36,1059,5459
2025-10-27 01:42:36.454134,60.5,59.11,33,31,30,797,5372
2025-10-27 01:42:37.455108,55.4,48.65,21,20,23,617,5213
2025-10-27 01:42:38.455944,67.9,88.94,61,47,41,1209,5609
2025-10-27 01:42:39.456789,51.7,44.74,18,13,17,560,5155
2025-10-27 01:42:40.457921,50.3,39.13,12,9,15,487,5130
2025-10-27 01:42:41.458526,82.7,137.37,97,71,64,1752,5994
2025-10-27 01:42:42.459779,81.6,130.9,90,87,62,1650,5928
2025-10-27 01:42:43.460402,74.7,108.97,73,56,52,1402,5730
2025-10-27 01:42:44.461509,77.4,114.32,77,68,56,1450,5769
2025-10-27 01:42:45.462569,79.7,115.47,83,78,59,1535,5781
2025-10-27 01:42:46.463654,81.4,125.47,88,65,62,1618,5866
2025-10-27 01:42:47.464468,50.9,31.75,12,11,16,470,5120
2025-10-27 01:42:48.465376,73.0,112.58,74,68,49,1414,5726
2025-10-27 01:42:49.466596,59.1,59.22,31,28,28,769,5270
2025-10-27 01:42:50.467349,67.8,93.35,58,50,41,1166,5569
2025-10-27 01:42:51.467926,72.3,98.11,66,49,48,1286,5669
2025-10-27 01:42:52.468785,71.5,99.92,63,48,47,1253,5606
2025-10-27 01:42:53.469870,83.2,130.94,94,73,64,1709,5916
2025-10-27 01:42:54.471032,62.5,76.26,50,44,33,1058,5460
2025-10-27 01:42:55.471975,65.9,85.44,51,39,38,1061,5518
2025-10-27 01:42:56.472756,85.9,140.56,99,88,68,1785,5972
2025-10-27 01:42:57.473515,61.2,65.23,37,34,31,858,5386
2025-10-27 01:42:58.474481,54.2,43.28,20,17,21,591,5212
2025-10-27 01:42:59.475666,84.0,132.82,97,90,65,1746,5997
2025-10-27 01:43:00.477030,65.5,82.91,51,49,38,1062,5499
2025-10-27 01:43:01.477616,60.1,70.25,41,39,30,912,5412
2025-10-27 01:43:02.478837,66.8,88.94,59,57,40,1182,5557
2025-10-27 01:43:03.480118,63.9,77.73,50,43,35,1054,5496
2025-10-27 01:43:04.481465,81.0,135.36,92,83,61,1678,5903
2025-10-27 01:43:05.482491,65.8,76.48,48,47,38,1014,5524
2025-10-27 01:43:06.483619,77.1,104.98,73,61,55,1399,5700
2025-10-27 01:43:07.484756,69.2,97.34,63,57,43,1253,5594
2025-10-27 01:43:08.485941,55.9,60.8,31,29,23,765,5321
2025-10-27 01:43:09.486818,56.5,56.91,33,32,24,802,5282
2025-10-27 01:43:10.487519,74.1,115.79,76,67,51,1434,5809
2025-10-27 01:43:11.488621,87.8,139.08,100,92,71,1798,6031
2025-10-27 01:43:12.489734,48.5,33.83,11,7,12,473,5084
2025-10-27 01:43:13.490501,57.8,61.82,32,27,26,787,5360
2025-10-27 01:43:14.491813,52.2,40.59,19,17,18,589,5186
2025-10-27 01:43:15.492946,56.2,55.14,31,27,24,772,5276
2025-10-27 01:43:16.493602,82.1,134.45,93,70,63,1698,5972
2025-10-27 01:43:17.494664,85.2,134.17,93,84,67,1691,5902
2025-10-27 01:43:18.495729,68.1,97.73,62,55,42,1225,5629
2025-10-27 01:43:19.496959,47.5,35.67,11,8,11,466,5075
2025-10-27 01:43:20.497537,74.4,107.65,72,60,51,1388,5719
2025-10-27 01:43:21.498449,83.5,137.7,94,79,65,1703,5919
2025-10-27 01:43:22.499703,76.2,109.09,77,74,54,1462,5739
2025-10-27 01:43:23.500896,70.1,88.45,61,57,45,1208,5649
2025-10-27 01:43:24.501777,47.9,34.34,11,10,11,471,5136
2025-10-27 01:43:25.502726,71.3,99.96,65,45,47,1283,5672
2025-10-27 01:43:26.503593,80.9,127.66,93,78,61,1688,5972
2025-10-27 01:43:27.504637,54.1,45.55,21,17,21,620,5252
2025-10-27 01:43:28.505286,74.4,110.39,73,72,51,1397,5744
2025-10-27 01:43:29.505909,62.3,70.4,45,42,33,966,5415
2025-10-27 01:43:30.506873,65.9,87.46,55,42,38,1132,5558
2025-10-27 01:43:31.507677,80.0,120.28,86,61,60,1585,5874
2025-10-27 01:43:32.508171,49.0,32.9,11,7,13,469,5061
2025-10-27 01:43:33.509292,52.3,35.58,16,11,18,549,5113
2025-10-27 01:43:34.510128,73.6,116.06,78,58,50,1468,5805
2025-10-27 01:43:35.510985,53.3,43.62,19,16,19,582,5173
2025-10-27 01:43:36.511818,74.7,109.91,74,69,52,1418,5725
2025-10-27 01:43:37.512950,80.5,133.76,92,69,60,1670,5954
2025-10-27 01:43:38.513954,61.2,73.09,43,42,31,948,5449
2025-10-27 01:43:39.514957,53.9,47.77,22,15,20,635,5226
2025-10-27 01:43:40.515826,53.9,42.08,19,18,20,576,5193
2025-10-27 01:43:41.516641,65.7,77.26,49,42,38,1027,5511
2025-10-27 01:43:42.517927,61.3,71.08,43,40,31,947,5392
2025-10-27 01:43:43.519104,54.3,51.61,23,21,21,650,5269
2025-10-27 01:43:44.520055,64.7,78.72,53,39,37,1102,5511
2025-10-27 01:43:45.520971,81.8,130.43,95,81,62,1731,5922
2025-10-27 01:43:46.521714,85.0,137.96,99,70,67,1793,5953
2025-10-27 01:43:47.522775,84.5,139.3,96,74,66,1730,5989
2025-10-27 01:43:48.523395,65.8,78.95,53,50,38,1087,5485
2025-10-27 01:43:49.524463,68.0,95.51,63,57,42,1244,5587
2025-10-27 01:43:50.525317,67.6,91.57,62,49,41,1236,5589
2025-10-27 01:43:51.526301,80.9,134.38,94,77,61,1710,5909
2025-10-27 01:43:52.527289,66.5,83.92,56,49,39,1138,5573
2025-10-27 01:43:53.528248,76.7,107.94,75,64,55,1415,5731
2025-10-27 01:43:54.529012,62.8,62.9,38,27,34,873,5347
2025-10-27 01:43:55.529860,86.1,137.41,99,71,69,1792,5964
2025-10-27 01:43:56.530839,70.8,109.87,71,61,46,1367,5714
2025-10-27 01:43:57.531823,84.1,130.09,94,73,66,1710,5899
2025-10-27 01:43:58.532931,57.7,62.22,32,27,26,789,5331
2025-10-27 01:43:59.534048,86.9,134.9,99,91,70,1782,6039
2025-10-27 01:44:00.534867,54.0,51.92,24,22,21,664,5263
2025-10-27 01:44:01.536024,48.9,34.42,11,9,13,474,5096
2025-10-27 01:44:02.536959,76.7,112.95,81,58,55,1520,5854
2025-10-27 01:44:03.537762,75.8,109.24,78,58,53,1460,5771
2025-10-27 01:44:04.538841,74.1,114.93,75,58,51,1417,5786
2025-10-27 01:44:05.539744,64.9,80.82,54,45,37,1109,5528
2025-10-27 01:44:06.540950,77.8,110.02,78,72,56,1469,5787
2025-10-27 01:44:07.541862,56.7,57.85,28,21,25,722,5278
2025-10-27 01:44:08.543083,62.3,75.96,47,36,33,995,5487
2025-10-27 01:44:09.543945,77.8,122.96,85,83,56,1579,5851
2025-10-27 01:44:10.544825,61.2,63.47,37,36,31,858,5368
2025-10-27 01:44:11.545522,72.9,105.13,72,59,49,1377,5720
2025-10-27 01:44:12.546631,59.7,64.51,39,33,29,883,5351
2025-10-27 01:44:13.547439,77.8,117.14,83,77,56,1542,5849
2025-10-27 01:44:14.548209,50.8,41.21,17,16,16,545,5128
2025-10-27 01:44:15.549094,55.4,60.03,30,24,23,757,5302
2025-10-27 01:44:16.549920,61.7,66.8,38,37,32,869,5404
2025-10-27 01:44:17.550759,70.0,85.14,57,53,45,1151,5601
2025-10-27 01:44:18.551500,48.9,37.77,11,8,13,474,5098
2025-10-27 01:44:19.552039,67.0,79.87,51,44,40,1058,5532
2025-10-27 01:44:20.552833,71.0,95.32,65,46,46,1278,5633
2025-10-27 01:44:21.553659,78.9,117.33,79,63,58,1481,5813
2025-10-27 01:44:22.554540,66.3,80.3,54,42,39,1118,5526
2025-10-27 01:44:23.555448,54.7,39.66,20,16,22,593,5212
2025-10-27 01:44:24.556310,54.6,49.66,21,15,21,617,5243
2025-10-27 01:44:25.557167,69.4,84.87,58,46,44,1179,5589
2025-10-27 01:44:26.558211,83.6,135.65,95,79,65,1721,5920
2025-10-27 01:44:27.559456,73.0,107.05,70,68,49,1342,5707
2025-10-27 01:44:28.560465,58.8,62.1,37,34,28,850,5362
2025-10-27 01:44:29.561392,52.0,38.47,12,9,18,485,5095
2025-10-27 01:44:30.562153,64.7,83.36,49,41,37,1043,5457
2025-10-27 01:44:31.562743,78.5,125.76,86,68,57,1587,5831
2025-10-27 01:44:32.563900,67.8,86.34,56,53,41,1130,5541
2025-10-27 01:44:33.565003,51.9,42.95,22,18,17,633,5196
2025-10-27 01:44:34.566071,68.5,89.88,58,56,42,1168,5592
2025-10-27 01:44:35.566763,65.4,82.84,49,38,38,1031,5538
2025-10-27 01:44:36.567438,57.9,63.36,35,27,26,827,5371
2025-10-27 01:44:37.568217,50.6,30.61,10,8,15,441,5135
2025-10-27 01:44:38.568866,77.0,120.77,85,73,55,1568,5885
2025-10-27 01:44:39.569736,63.1,72.83,46,34,34,981,5488
2025-10-27 01:44:40.570617,54.8,47.44,25,24,22,683,5209
2025-10-27 01:44:41.571257,83.3,139.94,97,68,65,1756,5941
2025-10-27 01:44:42.572360,65.2,80.98,52,50,37,1077,5531
2025-10-27 01:44:43.573211,51.5,40.88,15,11,17,523,5159
2025-10-27 01:44:44.574227,80.2,132.62,91,76,60,1667,5866
2025-10-27 01:44:45.575317,82.2,132.49,95,68,63,1728,5904
2025-10-27 01:44:46.575779,76.7,122.06,84,67,55,1562,5849
2025-10-27 01:44:47.576752,76.3,111.77,78,72,54,1469,5741
2025-10-27 01:44:48.577835,77.4,124.35,86,60,56,1583,5832
2025-10-27 01:44:49.578508,68.7,85.32,57,46,43,1155,5579
2025-10-27 01:44:50.579385,55.4,49.41,28,24,23,718,5269
2025-10-27 01:44:51.580705,64.0,81.89,48,36,36,1022,5443
2025-10-27 01:44:52.581826,68.0,92.49,62,52,42,1229,5609
2025-10-27 01:44:53.582746,84.0,143.36,100,97,66,1797,5981
2025-10-27 01:44:54.584028,80.3,127.15,89,80,60,1634,5879
2025-10-27 01:44:55.584901,75.2,103.7,73,68,52,1391,5707
2025-10-27 01:44:56.585289,69.0,90.96,61,53,43,1206,5644
2025-10-27 01:44:57.586251,54.5,44.95,24,20,21,656,5277
